Product_ID,Category,Subcategory,Fit,Color,Pattern,Material,Price,Product_Name,Rating,Description,Image_URL
P00381,Jeans,Casual,Slim Fit,Red,Striped,Denim,2180,Red Slim Fit Jeans,4.0,Casual Jeans with Slim Fit design in Red. Striped pattern made from Denim. Suitable for everyday fashion and comfortable styling.,data/product_images/P00381.jpg
P00382,Jacket,Sports,Regular Fit,Navy,Striped,Polyester,3570,Navy Regular Fit Jacket,4.0,Sports Jacket with Regular Fit design in Navy. Striped pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00382.jpg
P00383,T-Shirt,Casual,Regular Fit,Blue,Striped,Cotton,490,Blue Regular Fit T-Shirt,4.1,Casual T-Shirt with Regular Fit design in Blue. Striped pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00383.jpg
P00384,Kurta,Casual,Relaxed Fit,Navy,Printed,Silk,1280,Navy Relaxed Fit Kurta,4.1,Casual Kurta with Relaxed Fit design in Navy. Printed pattern made from Silk. Suitable for everyday fashion and comfortable styling.,data/product_images/P00384.jpg
P00385,Hoodie,Casual,Relaxed Fit,Grey,Striped,Polyester,1100,Grey Relaxed Fit Hoodie,4.2,Casual Hoodie with Relaxed Fit design in Grey. Striped pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00385.jpg
P00386,Hoodie,Casual,Regular Fit,Pink,Floral,Blended,1010,Pink Regular Fit Hoodie,4.2,Casual Hoodie with Regular Fit design in Pink. Floral pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00386.jpg
P00387,Trousers,Sports,Regular Fit,Brown,Solid,Polyester,860,Brown Regular Fit Trousers,4.3,Sports Trousers with Regular Fit design in Brown. Solid pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00387.jpg
P00388,Trousers,Casual,Relaxed Fit,White,Floral,Linen,2320,White Relaxed Fit Trousers,4.4,Casual Trousers with Relaxed Fit design in White. Floral pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00388.jpg
P00389,Trousers,Sports,Relaxed Fit,Brown,Printed,Linen,2520,Brown Relaxed Fit Trousers,4.4,Sports Trousers with Relaxed Fit design in Brown. Printed pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00389.jpg
P00390,Skirt,Casual,Relaxed Fit,Beige,Printed,Linen,1010,Beige Relaxed Fit Skirt,3.8,Casual Skirt with Relaxed Fit design in Beige. Printed pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00390.jpg
P00391,Dress,Casual,Relaxed Fit,Pink,Plain,Rayon,1950,Pink Relaxed Fit Dress,3.8,Casual Dress with Relaxed Fit design in Pink. Plain pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00391.jpg
P00392,Jacket,Casual,Slim Fit,Beige,Plain,Polyester,3540,Beige Slim Fit Jacket,3.9,Casual Jacket with Slim Fit design in Beige. Plain pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00392.jpg
P00393,Kurta,Ethnic,Oversized,Grey,Plain,Cotton,2960,Grey Oversized Kurta,4.0,Ethnic Kurta with Oversized design in Grey. Plain pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00393.jpg
P00394,T-Shirt,Sports,Regular Fit,Pink,Floral,Cotton,950,Pink Regular Fit T-Shirt,4.0,Sports T-Shirt with Regular Fit design in Pink. Floral pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00394.jpg
P00395,Hoodie,Sports,Regular Fit,Green,Solid,Cotton,1040,Green Regular Fit Hoodie,4.0,Sports Hoodie with Regular Fit design in Green. Solid pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00395.jpg
P00396,Hoodie,Sports,Oversized,Beige,Solid,Blended,1430,Beige Oversized Hoodie,4.1,Sports Hoodie with Oversized design in Beige. Solid pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00396.jpg
P00397,Dress,Party,Relaxed Fit,Green,Floral,Silk,3210,Green Relaxed Fit Dress,4.1,Party Dress with Relaxed Fit design in Green. Floral pattern made from Silk. Suitable for everyday fashion and comfortable styling.,data/product_images/P00397.jpg
P00398,Jeans,Sports,Slim Fit,Blue,Printed,Blended,1940,Blue Slim Fit Jeans,4.2,Sports Jeans with Slim Fit design in Blue. Printed pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00398.jpg
P00399,Trousers,Formal,Relaxed Fit,Navy,Printed,Wool,3060,Navy Relaxed Fit Trousers,4.2,Formal Trousers with Relaxed Fit design in Navy. Printed pattern made from Wool. Suitable for everyday fashion and comfortable styling.,data/product_images/P00399.jpg
P00400,Kurta,Ethnic,Relaxed Fit,Brown,Solid,Cotton,760,Brown Relaxed Fit Kurta,4.3,Ethnic Kurta with Relaxed Fit design in Brown. Solid pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00400.jpg
P00401,Kurta,Ethnic,Oversized,Brown,Striped,Cotton,1600,Brown Oversized Kurta,4.4,Ethnic Kurta with Oversized design in Brown. Striped pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00401.jpg
P00402,Jeans,Sports,Relaxed Fit,Green,Plain,Denim,2040,Green Relaxed Fit Jeans,4.4,Sports Jeans with Relaxed Fit design in Green. Plain pattern made from Denim. Suitable for everyday fashion and comfortable styling.,data/product_images/P00402.jpg
P00403,Jeans,Sports,Relaxed Fit,Red,Striped,Blended,1040,Red Relaxed Fit Jeans,3.8,Sports Jeans with Relaxed Fit design in Red. Striped pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00403.jpg
P00404,Kurta,Casual,Slim Fit,Navy,Plain,Linen,1220,Navy Slim Fit Kurta,3.8,Casual Kurta with Slim Fit design in Navy. Plain pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00404.jpg
P00405,Trousers,Formal,Relaxed Fit,Green,Checked,Blended,2210,Green Relaxed Fit Trousers,3.9,Formal Trousers with Relaxed Fit design in Green. Checked pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00405.jpg
P00406,T-Shirt,Formal,Regular Fit,Yellow,Striped,Cotton,340,Yellow Regular Fit T-Shirt,4.0,Formal T-Shirt with Regular Fit design in Yellow. Striped pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00406.jpg
P00407,Skirt,Party,Relaxed Fit,Red,Checked,Polyester,1290,Red Relaxed Fit Skirt,4.0,Party Skirt with Relaxed Fit design in Red. Checked pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00407.jpg
P00408,Hoodie,Casual,Regular Fit,Green,Striped,Wool,2240,Green Regular Fit Hoodie,4.0,Casual Hoodie with Regular Fit design in Green. Striped pattern made from Wool. Suitable for everyday fashion and comfortable styling.,data/product_images/P00408.jpg
P00409,Shirt,Casual,Slim Fit,Grey,Floral,Blended,940,Grey Slim Fit Shirt,4.1,Casual Shirt with Slim Fit design in Grey. Floral pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00409.jpg
P00410,Hoodie,Casual,Relaxed Fit,Pink,Checked,Cotton,1750,Pink Relaxed Fit Hoodie,4.1,Casual Hoodie with Relaxed Fit design in Pink. Checked pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00410.jpg
P00411,Shirt,Casual,Regular Fit,Navy,Solid,Blended,1860,Navy Regular Fit Shirt,4.2,Casual Shirt with Regular Fit design in Navy. Solid pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00411.jpg
P00412,Kurta,Ethnic,Regular Fit,Navy,Floral,Rayon,2570,Navy Regular Fit Kurta,4.2,Ethnic Kurta with Regular Fit design in Navy. Floral pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00412.jpg
P00413,Kurta,Ethnic,Oversized,Yellow,Striped,Silk,2280,Yellow Oversized Kurta,4.3,Ethnic Kurta with Oversized design in Yellow. Striped pattern made from Silk. Suitable for everyday fashion and comfortable styling.,data/product_images/P00413.jpg
P00414,Skirt,Party,Regular Fit,White,Striped,Silk,2560,White Regular Fit Skirt,4.4,Party Skirt with Regular Fit design in White. Striped pattern made from Silk. Suitable for everyday fashion and comfortable styling.,data/product_images/P00414.jpg
P00415,Jacket,Sports,Regular Fit,Brown,Plain,Cotton,2800,Brown Regular Fit Jacket,4.4,Sports Jacket with Regular Fit design in Brown. Plain pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00415.jpg
P00416,T-Shirt,Sports,Relaxed Fit,Beige,Solid,Linen,1190,Beige Relaxed Fit T-Shirt,3.8,Sports T-Shirt with Relaxed Fit design in Beige. Solid pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00416.jpg
P00417,Dress,Casual,Regular Fit,Green,Striped,Rayon,3690,Green Regular Fit Dress,3.8,Casual Dress with Regular Fit design in Green. Striped pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00417.jpg
P00418,Jeans,Casual,Regular Fit,Black,Solid,Denim,2810,Black Regular Fit Jeans,3.9,Casual Jeans with Regular Fit design in Black. Solid pattern made from Denim. Suitable for everyday fashion and comfortable styling.,data/product_images/P00418.jpg
P00419,Dress,Casual,Relaxed Fit,Green,Striped,Cotton,3490,Green Relaxed Fit Dress,4.0,Casual Dress with Relaxed Fit design in Green. Striped pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00419.jpg
P00420,Dress,Party,Relaxed Fit,Blue,Plain,Blended,1920,Blue Relaxed Fit Dress,4.0,Party Dress with Relaxed Fit design in Blue. Plain pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00420.jpg
P00421,Jacket,Casual,Slim Fit,Blue,Printed,Polyester,3680,Blue Slim Fit Jacket,4.0,Casual Jacket with Slim Fit design in Blue. Printed pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00421.jpg
P00422,Trousers,Sports,Slim Fit,Black,Checked,Wool,2560,Black Slim Fit Trousers,4.1,Sports Trousers with Slim Fit design in Black. Checked pattern made from Wool. Suitable for everyday fashion and comfortable styling.,data/product_images/P00422.jpg
P00423,T-Shirt,Casual,Oversized,Blue,Checked,Polyester,880,Blue Oversized T-Shirt,4.1,Casual T-Shirt with Oversized design in Blue. Checked pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00423.jpg
P00424,T-Shirt,Formal,Oversized,Brown,Floral,Rayon,800,Brown Oversized T-Shirt,4.2,Formal T-Shirt with Oversized design in Brown. Floral pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00424.jpg
P00425,Jeans,Formal,Relaxed Fit,Blue,Floral,Denim,2140,Blue Relaxed Fit Jeans,4.2,Formal Jeans with Relaxed Fit design in Blue. Floral pattern made from Denim. Suitable for everyday fashion and comfortable styling.,data/product_images/P00425.jpg
P00426,Kurta,Ethnic,Regular Fit,Brown,Floral,Cotton,1370,Brown Regular Fit Kurta,4.3,Ethnic Kurta with Regular Fit design in Brown. Floral pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00426.jpg
P00427,Jeans,Formal,Relaxed Fit,Blue,Plain,Blended,890,Blue Relaxed Fit Jeans,4.4,Formal Jeans with Relaxed Fit design in Blue. Plain pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00427.jpg
P00428,Dress,Casual,Relaxed Fit,Beige,Plain,Silk,4590,Beige Relaxed Fit Dress,4.4,Casual Dress with Relaxed Fit design in Beige. Plain pattern made from Silk. Suitable for everyday fashion and comfortable styling.,data/product_images/P00428.jpg
P00429,Trousers,Formal,Slim Fit,Brown,Printed,Wool,1180,Brown Slim Fit Trousers,3.8,Formal Trousers with Slim Fit design in Brown. Printed pattern made from Wool. Suitable for everyday fashion and comfortable styling.,data/product_images/P00429.jpg
P00430,Kurta,Casual,Regular Fit,Black,Checked,Blended,1310,Black Regular Fit Kurta,3.8,Casual Kurta with Regular Fit design in Black. Checked pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00430.jpg
P00431,Kurta,Party,Relaxed Fit,Navy,Striped,Linen,2570,Navy Relaxed Fit Kurta,3.9,Party Kurta with Relaxed Fit design in Navy. Striped pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00431.jpg
P00432,Hoodie,Sports,Relaxed Fit,Beige,Printed,Polyester,1940,Beige Relaxed Fit Hoodie,4.0,Sports Hoodie with Relaxed Fit design in Beige. Printed pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00432.jpg
P00433,Jeans,Formal,Regular Fit,Yellow,Printed,Denim,2740,Yellow Regular Fit Jeans,4.0,Formal Jeans with Regular Fit design in Yellow. Printed pattern made from Denim. Suitable for everyday fashion and comfortable styling.,data/product_images/P00433.jpg
P00434,Trousers,Sports,Slim Fit,Red,Printed,Blended,1560,Red Slim Fit Trousers,4.0,Sports Trousers with Slim Fit design in Red. Printed pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00434.jpg
P00435,Kurta,Party,Slim Fit,Navy,Solid,Cotton,760,Navy Slim Fit Kurta,4.1,Party Kurta with Slim Fit design in Navy. Solid pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00435.jpg
P00436,Dress,Party,Relaxed Fit,Brown,Striped,Blended,3130,Brown Relaxed Fit Dress,4.1,Party Dress with Relaxed Fit design in Brown. Striped pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00436.jpg
P00437,Kurta,Ethnic,Relaxed Fit,Blue,Printed,Blended,2040,Blue Relaxed Fit Kurta,4.2,Ethnic Kurta with Relaxed Fit design in Blue. Printed pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00437.jpg
P00438,Trousers,Casual,Relaxed Fit,Beige,Striped,Wool,1200,Beige Relaxed Fit Trousers,4.2,Casual Trousers with Relaxed Fit design in Beige. Striped pattern made from Wool. Suitable for everyday fashion and comfortable styling.,data/product_images/P00438.jpg
P00439,Hoodie,Sports,Oversized,Blue,Solid,Wool,2790,Blue Oversized Hoodie,4.3,Sports Hoodie with Oversized design in Blue. Solid pattern made from Wool. Suitable for everyday fashion and comfortable styling.,data/product_images/P00439.jpg
P00440,Shirt,Sports,Regular Fit,Brown,Floral,Cotton,500,Brown Regular Fit Shirt,4.4,Sports Shirt with Regular Fit design in Brown. Floral pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00440.jpg
P00441,Hoodie,Casual,Relaxed Fit,Pink,Striped,Polyester,2210,Pink Relaxed Fit Hoodie,4.4,Casual Hoodie with Relaxed Fit design in Pink. Striped pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00441.jpg
P00442,Shirt,Formal,Relaxed Fit,Blue,Printed,Rayon,850,Blue Relaxed Fit Shirt,3.8,Formal Shirt with Relaxed Fit design in Blue. Printed pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00442.jpg
P00443,Hoodie,Sports,Regular Fit,Black,Floral,Blended,820,Black Regular Fit Hoodie,3.8,Sports Hoodie with Regular Fit design in Black. Floral pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00443.jpg
P00444,Shirt,Sports,Slim Fit,Pink,Printed,Cotton,830,Pink Slim Fit Shirt,3.9,Sports Shirt with Slim Fit design in Pink. Printed pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00444.jpg
P00445,Hoodie,Casual,Regular Fit,Beige,Plain,Cotton,2190,Beige Regular Fit Hoodie,4.0,Casual Hoodie with Regular Fit design in Beige. Plain pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00445.jpg
P00446,Jacket,Casual,Oversized,Blue,Plain,Wool,4150,Blue Oversized Jacket,4.0,Casual Jacket with Oversized design in Blue. Plain pattern made from Wool. Suitable for everyday fashion and comfortable styling.,data/product_images/P00446.jpg
P00447,Jeans,Casual,Relaxed Fit,Yellow,Floral,Denim,2070,Yellow Relaxed Fit Jeans,4.0,Casual Jeans with Relaxed Fit design in Yellow. Floral pattern made from Denim. Suitable for everyday fashion and comfortable styling.,data/product_images/P00447.jpg
P00448,Jeans,Casual,Slim Fit,Brown,Printed,Blended,2200,Brown Slim Fit Jeans,4.1,Casual Jeans with Slim Fit design in Brown. Printed pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00448.jpg
P00449,Shirt,Sports,Regular Fit,Pink,Printed,Cotton,1450,Pink Regular Fit Shirt,4.1,Sports Shirt with Regular Fit design in Pink. Printed pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00449.jpg
P00450,Dress,Casual,Regular Fit,Grey,Striped,Linen,1950,Grey Regular Fit Dress,4.2,Casual Dress with Regular Fit design in Grey. Striped pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00450.jpg
P00451,Trousers,Sports,Regular Fit,Black,Printed,Polyester,1600,Black Regular Fit Trousers,4.2,Sports Trousers with Regular Fit design in Black. Printed pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00451.jpg
P00452,Skirt,Casual,Regular Fit,Navy,Striped,Linen,1390,Navy Regular Fit Skirt,4.3,Casual Skirt with Regular Fit design in Navy. Striped pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00452.jpg
P00453,Kurta,Ethnic,Oversized,Grey,Printed,Cotton,2190,Grey Oversized Kurta,4.4,Ethnic Kurta with Oversized design in Grey. Printed pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00453.jpg
P00454,Jeans,Casual,Regular Fit,Yellow,Floral,Blended,1130,Yellow Regular Fit Jeans,4.4,Casual Jeans with Regular Fit design in Yellow. Floral pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00454.jpg
P00455,Kurta,Party,Relaxed Fit,Beige,Checked,Silk,3470,Beige Relaxed Fit Kurta,3.8,Party Kurta with Relaxed Fit design in Beige. Checked pattern made from Silk. Suitable for everyday fashion and comfortable styling.,data/product_images/P00455.jpg
P00456,Jacket,Casual,Regular Fit,White,Checked,Blended,4720,White Regular Fit Jacket,3.8,Casual Jacket with Regular Fit design in White. Checked pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00456.jpg
P00457,T-Shirt,Casual,Oversized,Black,Striped,Polyester,750,Black Oversized T-Shirt,3.9,Casual T-Shirt with Oversized design in Black. Striped pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00457.jpg
P00458,Dress,Casual,Regular Fit,Pink,Floral,Cotton,1570,Pink Regular Fit Dress,4.0,Casual Dress with Regular Fit design in Pink. Floral pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00458.jpg
P00459,Kurta,Casual,Regular Fit,Grey,Striped,Blended,2180,Grey Regular Fit Kurta,4.0,Casual Kurta with Regular Fit design in Grey. Striped pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00459.jpg
P00460,T-Shirt,Sports,Regular Fit,Navy,Plain,Blended,1270,Navy Regular Fit T-Shirt,4.0,Sports T-Shirt with Regular Fit design in Navy. Plain pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00460.jpg
P00461,T-Shirt,Sports,Relaxed Fit,Blue,Plain,Polyester,900,Blue Relaxed Fit T-Shirt,4.1,Sports T-Shirt with Relaxed Fit design in Blue. Plain pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00461.jpg
P00462,Kurta,Casual,Relaxed Fit,Green,Solid,Silk,2700,Green Relaxed Fit Kurta,4.1,Casual Kurta with Relaxed Fit design in Green. Solid pattern made from Silk. Suitable for everyday fashion and comfortable styling.,data/product_images/P00462.jpg
P00463,Trousers,Casual,Slim Fit,Red,Striped,Polyester,670,Red Slim Fit Trousers,4.2,Casual Trousers with Slim Fit design in Red. Striped pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00463.jpg
P00464,T-Shirt,Sports,Relaxed Fit,Blue,Checked,Polyester,610,Blue Relaxed Fit T-Shirt,4.2,Sports T-Shirt with Relaxed Fit design in Blue. Checked pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00464.jpg
P00465,Hoodie,Sports,Oversized,Red,Striped,Blended,2360,Red Oversized Hoodie,4.3,Sports Hoodie with Oversized design in Red. Striped pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00465.jpg
P00466,Shirt,Casual,Slim Fit,Navy,Solid,Blended,800,Navy Slim Fit Shirt,4.4,Casual Shirt with Slim Fit design in Navy. Solid pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00466.jpg
P00467,Skirt,Casual,Regular Fit,Yellow,Printed,Silk,1260,Yellow Regular Fit Skirt,4.4,Casual Skirt with Regular Fit design in Yellow. Printed pattern made from Silk. Suitable for everyday fashion and comfortable styling.,data/product_images/P00467.jpg
P00468,Hoodie,Sports,Relaxed Fit,Yellow,Solid,Wool,1130,Yellow Relaxed Fit Hoodie,3.8,Sports Hoodie with Relaxed Fit design in Yellow. Solid pattern made from Wool. Suitable for everyday fashion and comfortable styling.,data/product_images/P00468.jpg
P00469,Jacket,Casual,Regular Fit,Pink,Printed,Cotton,4830,Pink Regular Fit Jacket,3.8,Casual Jacket with Regular Fit design in Pink. Printed pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00469.jpg
P00470,Jacket,Casual,Regular Fit,Blue,Striped,Polyester,3910,Blue Regular Fit Jacket,3.9,Casual Jacket with Regular Fit design in Blue. Striped pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00470.jpg
P00471,Shirt,Sports,Regular Fit,Yellow,Striped,Cotton,1080,Yellow Regular Fit Shirt,4.0,Sports Shirt with Regular Fit design in Yellow. Striped pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00471.jpg
P00472,Hoodie,Casual,Regular Fit,Navy,Plain,Cotton,1700,Navy Regular Fit Hoodie,4.0,Casual Hoodie with Regular Fit design in Navy. Plain pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00472.jpg
P00473,Hoodie,Casual,Relaxed Fit,Red,Checked,Wool,1770,Red Relaxed Fit Hoodie,4.0,Casual Hoodie with Relaxed Fit design in Red. Checked pattern made from Wool. Suitable for everyday fashion and comfortable styling.,data/product_images/P00473.jpg
P00474,Jeans,Casual,Slim Fit,Pink,Floral,Denim,1760,Pink Slim Fit Jeans,4.1,Casual Jeans with Slim Fit design in Pink. Floral pattern made from Denim. Suitable for everyday fashion and comfortable styling.,data/product_images/P00474.jpg
P00475,Dress,Casual,Regular Fit,Navy,Striped,Polyester,2050,Navy Regular Fit Dress,4.1,Casual Dress with Regular Fit design in Navy. Striped pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00475.jpg
P00476,T-Shirt,Sports,Regular Fit,Yellow,Plain,Polyester,1220,Yellow Regular Fit T-Shirt,4.2,Sports T-Shirt with Regular Fit design in Yellow. Plain pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00476.jpg
P00477,Skirt,Casual,Relaxed Fit,Green,Solid,Rayon,1030,Green Relaxed Fit Skirt,4.2,Casual Skirt with Relaxed Fit design in Green. Solid pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00477.jpg
P00478,Jacket,Sports,Slim Fit,Brown,Plain,Cotton,3260,Brown Slim Fit Jacket,4.3,Sports Jacket with Slim Fit design in Brown. Plain pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00478.jpg
P00479,Jeans,Casual,Regular Fit,Yellow,Checked,Blended,1920,Yellow Regular Fit Jeans,4.4,Casual Jeans with Regular Fit design in Yellow. Checked pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00479.jpg
P00480,Hoodie,Sports,Relaxed Fit,Red,Striped,Cotton,2150,Red Relaxed Fit Hoodie,4.4,Sports Hoodie with Relaxed Fit design in Red. Striped pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00480.jpg
P00481,Trousers,Formal,Regular Fit,Beige,Striped,Cotton,2410,Beige Regular Fit Trousers,3.8,Formal Trousers with Regular Fit design in Beige. Striped pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00481.jpg
P00482,Trousers,Sports,Relaxed Fit,Green,Solid,Wool,1640,Green Relaxed Fit Trousers,3.8,Sports Trousers with Relaxed Fit design in Green. Solid pattern made from Wool. Suitable for everyday fashion and comfortable styling.,data/product_images/P00482.jpg
P00483,Shirt,Sports,Relaxed Fit,Brown,Checked,Polyester,1690,Brown Relaxed Fit Shirt,3.9,Sports Shirt with Relaxed Fit design in Brown. Checked pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00483.jpg
P00484,Jeans,Casual,Relaxed Fit,White,Printed,Blended,1760,White Relaxed Fit Jeans,4.0,Casual Jeans with Relaxed Fit design in White. Printed pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00484.jpg
P00485,Jeans,Sports,Slim Fit,Navy,Checked,Blended,2840,Navy Slim Fit Jeans,4.0,Sports Jeans with Slim Fit design in Navy. Checked pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00485.jpg
P00486,Skirt,Casual,Regular Fit,Navy,Plain,Cotton,1170,Navy Regular Fit Skirt,4.0,Casual Skirt with Regular Fit design in Navy. Plain pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00486.jpg
P00487,Skirt,Casual,Relaxed Fit,Blue,Checked,Rayon,690,Blue Relaxed Fit Skirt,4.1,Casual Skirt with Relaxed Fit design in Blue. Checked pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00487.jpg
P00488,Dress,Party,Relaxed Fit,White,Printed,Blended,2980,White Relaxed Fit Dress,4.1,Party Dress with Relaxed Fit design in White. Printed pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00488.jpg
P00489,Hoodie,Sports,Oversized,Pink,Printed,Blended,2080,Pink Oversized Hoodie,4.2,Sports Hoodie with Oversized design in Pink. Printed pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00489.jpg
P00490,Kurta,Party,Relaxed Fit,Brown,Floral,Cotton,2520,Brown Relaxed Fit Kurta,4.2,Party Kurta with Relaxed Fit design in Brown. Floral pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00490.jpg
P00491,Jeans,Formal,Regular Fit,Blue,Plain,Blended,1440,Blue Regular Fit Jeans,4.3,Formal Jeans with Regular Fit design in Blue. Plain pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00491.jpg
P00492,Dress,Casual,Relaxed Fit,Blue,Plain,Polyester,2880,Blue Relaxed Fit Dress,4.4,Casual Dress with Relaxed Fit design in Blue. Plain pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00492.jpg
P00493,Jacket,Sports,Slim Fit,Brown,Striped,Blended,4060,Brown Slim Fit Jacket,4.4,Sports Jacket with Slim Fit design in Brown. Striped pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00493.jpg
P00494,Shirt,Sports,Regular Fit,Navy,Plain,Linen,710,Navy Regular Fit Shirt,3.8,Sports Shirt with Regular Fit design in Navy. Plain pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00494.jpg
